paper_id,claim,figure_id,title,caption,local_image_path,url,class,new_claim
PMC10021462,"**  
""Journal  
Journal Impact Factor (2017)a  
Number of Articles  
N (%) Women First Author  
N (%) Women Last Author  
Top 5 Specialties (N articles)  
Top 5 First Author Affiliation States (N articles)  

Acta Cirúrgica Brasileira  
1.008  
371  
138/371 (37%)  
95/370 (26%)  
Basic Science (284)  
São Paulo (135)  

Paraná (48)  
General Surgery (21)  
Rio de Janeiro (33)  
Minas Gerais (2",PMC10021462_figure_2,Fig 2. Number of publications by gender for first authors.,This figure shows the number of publications for first authors in each journal by gender.,./data/PMC10021462/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5a1e/10021462/6bf72fe0cda1/pgph.0000294.g002.jpg,CONTRADICTION,Journal Journal Impact Factor (2017) Number of Articles N (%) Women First Author N (%) Women Last Author Top 5 Specialties (N articles) Top 5 First Author Affiliation States (N articles) Acta Cirúrgica Brasileira 1.008 371 138/371 (37%) 95/370 (26%) Basic Science (284) São Paulo (135) Paraná (48) General Surgery (21) Rio de Janeiro (33) Minas Gerais (28) GI Tract Surgery (20) Rio Grande do Sul (22) Urology (8) Obstetrics + Gynecology (6) Revista do Colégio Brasileiro de Cirurgiões 0.48 422 124/422 (29%) 95/384 (25%) General Surgery (136) São Paulo (179) Paraná (39) GI Tract Surgery (50) Rio Grande do Sul (34) Basic Science (48) Minas Gerais (32) Other (41) Orthopedics + Traumatology (26) Rio de Janeiro (31) Arquivos Brasileiros de Cirurgia Digestiva 0.561 223 59/223 (26%) 51/217 (24%) GI Tract Surgery (107) São Paulo (91) Rio Grande do Sul (20) General Surgery (81) Rio de Janeiro (18) Basic Science (19) Paraná (15) Other (10) Minas Gerais (14) Pediatric Surgery (2) Brazilian Journal of Cardiovascular Surgery 0.842 286 57/286 (20%) 53/255 (21%) Cardiovascular Surgery (225) São Paulo (110) Minas Gerais (33) Other (23) Rio de Janeiro (29) Basic Science (20) Vascular Surgery (13) Paraná (21) Rio Grande do Sul (16) Anesthesiology (2) Revista Brasileira de Ortopedia 0.827 542 48/542 (9%) 54/522 (10%) Orthopedics + Traumatology (454) São Paulo (230) Rio de Janeiro (55) Hand Surgery (38) Paraná (53) Minas Gerais (47) Basic Science (27) Rio Grande do Sul (39) Other (17) Anesthesiology (1) Fig 2.
PMC10021462,"Open in a new tab  
This figure shows the number of publications for first authors in each journal by gender. Among the five journals, the percentage of articles with women as first authors was consistently 8–58% and 9–35% for the last authors across the entire 5-year study period (Fig 3).",PMC10021462_figure_3,Fig 3. Number of publications by gender for last authors.,This figure shows the number of publications for last authors in each journal by gender.,./data/PMC10021462/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5a1e/10021462/ea92fe8e1842/pgph.0000294.g003.jpg,CONTRADICTION,"This figure shows the number of publications for first authors in each journal by gender.Among the five journals, the percentage of articles with women as first authors ranged from 8 to 58% and from 9 to 35% for the last authors over the 5-year study period"
PMC10021462,"Among the five journals, the percentage of articles with women as first authors ranged from 58 to 8% and from 35 to 9% for the last authors over the 5-year study period (Fig 3).",PMC10021462_figure_3,Fig 3. Number of publications by gender for last authors.,This figure shows the number of publications for last authors in each journal by gender.,./data/PMC10021462/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5a1e/10021462/ea92fe8e1842/pgph.0000294.g003.jpg,CONTRADICTION,"Among the five journals, the percentage of articles with women as first authors ranged from 8 to 58% and from 9 to 35% for the last authors over the 5-year study period"
PMC10021462,*Acta Cirúrgica Brasileira was the baseline variable because it had the lowest percentage of women first and last authors.* Fig 4.,PMC10021462_figure_4,Fig 4. Authorship trends in Brazilian surgical literature 2015–2019 for first authors.,This figure demonstrates the changes in authorship trends by the journal over the study period for first authors.,./data/PMC10021462/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5a1e/10021462/abdd3ac84417/pgph.0000294.g004.jpg,CONTRADICTION,Acta Cirúrgica Brasileira was the baseline variable.Fig 4.
PMC10021462,“This figure demonstrates no changes in authorship trends by the journal over the study period for first authors.”,PMC10021462_figure_5,Fig 5. Authorship trends in Brazilian surgical literature 2015–2019 for last authors.,This figure demonstrates the changes in authorship trends by the journal over the study period for last authors.,./data/PMC10021462/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5a1e/10021462/e6b13651f047/pgph.0000294.g005.jpg,CONTRADICTION,This figure demonstrates the changes in authorship trends by the journal over the study period for first authors.
PMC10021462,"The percentage of women first and last authors varied by region or FWCI (Fig 6); however, there was no difference in women first and last authors by state.",PMC10021462_figure_6,Fig 6.,"Percent Women SAO Providers (A), Articles with Women First Authors (B), and Articles with Women Last Authors (C) by State. This figure shows the percentage of women SAO providers, percentage of articles with women first authors, and percentage of articles with women last authors by the state in Brazil. Created in QGIS version 3.14.1-PI based on maps from the Instituto Brasileiro de Geografia e Estatística (IBGE), CC BY 3.0, on March 10th, 2022. Link to IBGE maps: https://www.ibge.gov.br/en/geosciences/territorial-organization/territorial-meshes/18890-municipal-mesh.html?=&t=o-que-e.",./data/PMC10021462/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5a1e/10021462/f3b384386f57/pgph.0000294.g006.jpg,CONTRADICTION,"The percentage of women first and last authors varied by state however, there was no difference in women first and last authors by region or FWCI."
PMC10021742,"“The scope of selection was not constrained by inadequate resources or linguistic capacity within the authorship team, yet was still limited to records published in English (Fig 1).”",PMC10021742_figure_1,Fig 1. PRISMA flow chart of scoping review (based on Arksey & O’Malley 2005).,,./data/PMC10021742/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5ce2/10021742/ce13b92b3945/pgph.0000306.g001.jpg,CONTRADICTION,Inadequate resources and linguistic capacity within the authorship team limited the scope of selection to records published in English
PMC10021742,"The majority of reviewed records were grey literature such as blog posts and news articles (63.16%) followed by peer-reviewed or non-peer reviewed academic documents (33.33%) such as book chapters, commentaries, research briefs, reports, seminar papers, dissertations, editorials, etc. A small percentage of reviewed papers consisted of peer-reviewed journal articles (Fig 2).",PMC10021742_figure_2,Fig 2. Number and types of papers included in our review published between 1994–2020.,,./data/PMC10021742/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5ce2/10021742/83ab57fe690d/pgph.0000306.g002.jpg,CONTRADICTION,"The majority of reviewed records were peer-reviewed journal articles followed by peer-reviewed or non-peer reviewed academic documents such as book chapters, commentaries, research briefs, reports, seminar papers, dissertations, editorials, etc. A small percentage of reviewed papers consisted of grey literature such as blog posts and news articles."
PMC10021742,"Authors reporting institutional affiliations in the Global South published the majority of the reviewed papers (65.0%), with just a handful of reviewed papers reporting authors from African (12.28%), Asian (5.26%), or South American (3.51%) countries, or a North-South collaboration (10.53%; Fig 3) [37].RQ1.",PMC10021742_figure_3,Fig 3. Countries and total number of papers associated with geographical regions.,,./data/PMC10021742/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5ce2/10021742/64aceeb5adfe/pgph.0000306.g003.jpg,CONTRADICTION,"Authors reporting institutional affiliations in the Global North published the majority of the reviewed papers, with just a handful of reviewed papers reporting authors from African, Asian, or South American, or a North-South collaboration [37].RQ1."
PMC10021742,"Authors reporting institutional affiliations in the Global South published the majority of the reviewed papers (65.0%), with just a handful of reviewed papers reporting authors from African (12.28%), Asian (5.26%), or South American (3.51%) countries, or a North-South collaboration (10.53%; Fig 3) [37].",PMC10021742_figure_3,Fig 3. Countries and total number of papers associated with geographical regions.,,./data/PMC10021742/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5ce2/10021742/64aceeb5adfe/pgph.0000306.g003.jpg,CONTRADICTION,"Authors reporting institutional affiliations in the Global North published the majority of the reviewed papers, with just a handful of reviewed papers reporting authors from African, Asian, or South American, or a North-South collaboration."
PMC10021742,"The key words (e.g., “cultures,” “slavery,” “colonial”) and phrases from the definitions of global health evaluation were algorithmically extracted and compiled without human intervention (See Fig 4 for a visual representation of recurring words and phrases associated with definitions of the decolonisation of global health evaluation in the reviewed records).",PMC10021742_figure_4,Fig 4. Word cloud of definitions extracted from sampled records.,,./data/PMC10021742/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5ce2/10021742/1ca5d021b81d/pgph.0000306.g004.jpg,CONTRADICTION,"A research team member identified key words (e.g., “cultures,” “slavery,” “colonial”) and phrases from the definitions of global health evaluation that these two sources offered"
PMC10021742,"“Based on a thematic analysis of definitions for the decolonisation of global health evaluation available and descriptions listed within sampled records, advocates of the decolonisation of global health evaluation do not describe it as: Fig 4.”",PMC10021742_figure_4,Fig 4. Word cloud of definitions extracted from sampled records.,,./data/PMC10021742/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5ce2/10021742/1ca5d021b81d/pgph.0000306.g004.jpg,CONTRADICTION,"Based on a thematic analysis of definitions for the decolonisation of global health evaluation available and descriptions listed within sampled records, advocates of the decolonisation of global health evaluation describe it as:"
PMC10021742,"Echoing Khan (2015) [87], the origin of the papers we have reviewed in this study highlights how the scholarship centred on decolonising global health evaluation primarily emerges from the Global South (excluding the U.S.A., Australia, Canada, and New Zealand) (Fig 4).",PMC10021742_figure_4,Fig 4. Word cloud of definitions extracted from sampled records.,,./data/PMC10021742/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5ce2/10021742/1ca5d021b81d/pgph.0000306.g004.jpg,CONTRADICTION,"Echoing Khan, the origin of the papers we have reviewed in this study highlights how the scholarship centred on decolonising global health evaluation primarily emerges from the Global North."
PMC10021742,"The factors influencing decolonising global health evaluation are not stratified by level (micro, meso, exo, macro), but are instead interwoven and operate simultaneously across all scales without hierarchical distinction (Fig 5).",PMC10021742_figure_5,Fig 5. Socio-ecological factors associated with decolonisation of global health evaluation.,,./data/PMC10021742/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5ce2/10021742/c32acc4b0eb1/pgph.0000306.g005.jpg,CONTRADICTION,"Factors that influence decolonising global health evaluation include micro level themes (individuals’ and groups’ perceptions, views, stances, and attitudes); meso level themes (largely related to community, organisations, and systems); exo level themes (mainly national); and macro level themes (including collective cultural values and wider economic conditions)"
PMC10026176,"Figure 1 shows in its left-hand panel the distribution of estimated latent intercepts in AARC-Gains and AARC-Losses across both waves (i.e., baseline levels).",PMC10026176_figure_1,Figure 1.,Distribution of estimated latent change in AARC-Gains (upper left panel) and AARC-Losses (lower left panel) and change in the gains-to-losses ratio (right panel) across a two-year interval in very old age,./data/PMC10026176/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/57da/10026176/bf0acceaea3e/nihms-1877717-f0001.jpg,CONTRADICTION,Figure 1 shows in its left-hand panel the distribution of estimated latent changes in AARC-Gains and AARC-Losses across both waves
PMC10026176,"However, this gain-to-loss ratio was initially more favorable in older age groups, improved with time in all age groups, and flipped to slightly more gains than losses experienced at wave 2 in the oldest age group (see right panel of Figure 1).",PMC10026176_figure_1,Figure 1.,Distribution of estimated latent change in AARC-Gains (upper left panel) and AARC-Losses (lower left panel) and change in the gains-to-losses ratio (right panel) across a two-year interval in very old age,./data/PMC10026176/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/57da/10026176/bf0acceaea3e/nihms-1877717-f0001.jpg,CONTRADICTION,"However, this gain-to-loss ratio was initially less favorable in older age groups, decreased with time in all age groups, and flipped to slightly more losses than gains experienced at wave 2 in the oldest age group"
